sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
fe80::fd2e:ae6c:432b:6a20,ff02::1:3,55962,5355,17,2,140,,2021/03/28T12:57:03.988,0.416,2021/03/28T12:57:04.404,S0
fe80::fd2e:ae6c:432b:6a20,ff02::fb,5353,5353,17,16,1216,,2021/03/28T12:55:00.195,124.810,2021/03/28T12:57:05.005,S0
192.168.0.10,194.168.4.100,64196,53,17,1,71,,2021/03/28T13:18:06.049,0.000,2021/03/28T13:18:06.049,S0
192.168.0.10,194.168.4.100,59229,53,17,1,52,,2021/03/28T13:18:41.640,0.000,2021/03/28T13:18:41.640,S0
192.168.0.10,194.168.4.100,49716,53,17,1,66,,2021/03/28T13:18:41.783,0.000,2021/03/28T13:18:41.783,S0
192.168.0.10,194.168.4.100,61758,53,17,1,72,,2021/03/28T13:19:17.538,0.000,2021/03/28T13:19:17.538,S0
192.168.0.10,194.168.4.100,57738,53,17,1,76,,2021/03/28T13:19:17.828,0.000,2021/03/28T13:19:17.828,S0
192.168.0.10,239.255.255.250,57740,1900,17,4,804,,2021/03/28T13:19:23.661,3.028,2021/03/28T13:19:26.689,S0
192.168.0.10,194.168.4.100,63738,53,17,1,76,,2021/03/28T13:19:56.848,0.000,2021/03/28T13:19:56.848,S0
192.168.0.10,194.168.4.100,63438,53,17,1,60,,2021/03/28T13:20:28.717,0.000,2021/03/28T13:20:28.717,S0
192.168.0.10,194.168.4.100,60775,53,17,1,66,,2021/03/28T13:20:29.281,0.000,2021/03/28T13:20:29.281,S0
192.168.0.10,194.168.4.100,54055,53,17,1,73,,2021/03/28T13:21:01.399,0.000,2021/03/28T13:21:01.399,S0
192.168.0.10,194.168.4.100,57146,53,17,1,55,,2021/03/28T13:21:01.399,0.000,2021/03/28T13:21:01.399,S0
192.168.0.10,216.58.198.164,57147,443,17,22,5277,,2021/03/28T13:21:01.474,0.406,2021/03/28T13:21:01.880,S0
192.168.0.10,194.168.4.100,55513,53,17,1,56,,2021/03/28T13:21:01.901,0.000,2021/03/28T13:21:01.901,S0
192.168.0.10,194.168.4.100,65460,53,17,1,75,,2021/03/28T13:21:01.928,0.000,2021/03/28T13:21:01.928,S0
192.168.0.10,194.168.4.100,60515,53,17,1,75,,2021/03/28T13:21:02.644,0.000,2021/03/28T13:21:02.644,S0
192.168.0.10,194.168.4.100,51574,53,17,1,75,,2021/03/28T13:21:02.647,0.000,2021/03/28T13:21:02.647,S0
192.168.0.10,194.168.4.100,54145,53,17,1,69,,2021/03/28T13:21:02.647,0.000,2021/03/28T13:21:02.647,S0
192.168.0.10,194.168.4.100,52724,53,17,1,79,,2021/03/28T13:21:02.668,0.000,2021/03/28T13:21:02.668,S0
192.168.0.10,194.168.4.100,62335,53,17,1,62,,2021/03/28T13:21:03.505,0.000,2021/03/28T13:21:03.505,S0
192.168.0.10,194.168.4.100,50120,53,17,1,75,,2021/03/28T13:21:16.945,0.000,2021/03/28T13:21:16.945,S0
192.168.0.10,194.168.4.100,63686,53,17,1,64,,2021/03/28T13:21:17.765,0.000,2021/03/28T13:21:17.765,S0
192.168.0.10,239.255.255.250,63691,1900,17,4,804,,2021/03/28T13:21:23.667,3.029,2021/03/28T13:21:26.696,S0
192.168.0.10,194.168.4.100,58367,53,17,1,56,,2021/03/28T13:22:03.062,0.000,2021/03/28T13:22:03.062,S0
192.168.0.10,194.168.4.100,63362,53,17,1,75,,2021/03/28T13:22:03.092,0.000,2021/03/28T13:22:03.092,S0
192.168.0.10,194.168.4.100,54514,53,17,1,75,,2021/03/28T13:22:04.561,0.000,2021/03/28T13:22:04.561,S0
192.168.0.10,194.168.4.100,54903,53,17,1,62,,2021/03/28T13:22:05.004,0.000,2021/03/28T13:22:05.004,S0
192.168.0.10,194.168.4.100,61772,53,17,1,57,,2021/03/28T13:22:25.348,0.000,2021/03/28T13:22:25.348,S0
192.168.0.10,194.168.4.100,50883,53,17,1,57,,2021/03/28T13:22:25.541,0.000,2021/03/28T13:22:25.541,S0
192.168.0.10,194.168.4.100,51851,53,17,1,73,,2021/03/28T13:22:25.807,0.000,2021/03/28T13:22:25.807,S0
192.168.0.10,194.168.4.100,51690,53,17,1,58,,2021/03/28T13:22:25.807,0.000,2021/03/28T13:22:25.807,S0
192.168.0.10,194.168.4.100,63766,53,17,1,60,,2021/03/28T13:22:25.808,0.000,2021/03/28T13:22:25.808,S0
192.168.0.10,194.168.4.100,58337,53,17,1,70,,2021/03/28T13:22:25.825,0.000,2021/03/28T13:22:25.825,S0
192.168.0.10,194.168.4.100,50914,53,17,1,56,,2021/03/28T13:22:25.830,0.000,2021/03/28T13:22:25.830,S0
192.168.0.10,194.168.4.100,56707,53,17,1,55,,2021/03/28T13:22:25.831,0.000,2021/03/28T13:22:25.831,S0
192.168.0.10,194.168.4.100,51342,53,17,1,57,,2021/03/28T13:22:25.842,0.000,2021/03/28T13:22:25.842,S0
192.168.0.10,194.168.4.100,65105,53,17,1,60,,2021/03/28T13:22:25.899,0.000,2021/03/28T13:22:25.899,S0
192.168.0.10,194.168.4.100,64116,53,17,1,57,,2021/03/28T13:22:26.352,0.000,2021/03/28T13:22:26.352,S0
192.168.0.10,194.168.4.100,65333,53,17,1,73,,2021/03/28T13:22:26.468,0.000,2021/03/28T13:22:26.468,S0
192.168.0.10,216.58.198.164,65106,443,17,34,4890,,2021/03/28T13:22:25.912,1.254,2021/03/28T13:22:27.166,S0
192.168.0.10,194.168.4.100,62502,53,17,1,56,,2021/03/28T13:22:27.248,0.000,2021/03/28T13:22:27.248,S0
192.168.0.10,194.168.4.100,49352,53,17,1,61,,2021/03/28T13:22:28.189,0.000,2021/03/28T13:22:28.189,S0
192.168.0.10,142.250.180.14,49353,443,17,6,3935,,2021/03/28T13:22:28.204,0.091,2021/03/28T13:22:28.295,S0
192.168.0.10,239.255.255.250,49362,1900,17,4,804,,2021/03/28T13:23:23.675,3.027,2021/03/28T13:23:26.702,S0
192.168.0.10,194.168.4.100,63089,53,17,1,65,,2021/03/28T13:23:30.097,0.000,2021/03/28T13:23:30.097,S0
192.168.0.10,194.168.4.100,59494,53,17,1,52,,2021/03/28T13:23:41.618,0.000,2021/03/28T13:23:41.618,S0
192.168.0.10,194.168.4.100,57998,53,17,1,66,,2021/03/28T13:23:41.749,0.000,2021/03/28T13:23:41.749,S0
192.168.0.10,194.168.4.100,50648,53,17,1,77,,2021/03/28T13:23:50.249,0.000,2021/03/28T13:23:50.249,S0
192.168.0.10,194.168.4.100,51185,53,17,1,58,,2021/03/28T13:23:55.510,0.000,2021/03/28T13:23:55.510,S0
192.168.0.10,194.168.4.100,64159,53,17,1,69,,2021/03/28T13:23:55.619,0.000,2021/03/28T13:23:55.619,S0
192.168.0.10,194.168.4.100,55278,53,17,1,66,,2021/03/28T13:23:55.729,0.000,2021/03/28T13:23:55.729,S0
192.168.0.10,194.168.4.100,56727,53,17,1,72,,2021/03/28T13:23:56.245,0.000,2021/03/28T13:23:56.245,S0
192.168.0.10,224.0.0.252,60387,5355,17,2,100,,2021/03/28T13:23:57.625,0.413,2021/03/28T13:23:58.038,S0
192.168.0.10,224.0.0.252,49371,5355,17,2,100,,2021/03/28T13:23:57.626,0.412,2021/03/28T13:23:58.038,S0
192.168.0.10,194.168.4.100,65078,53,17,1,65,,2021/03/28T13:23:58.270,0.000,2021/03/28T13:23:58.270,S0
192.168.0.10,194.168.4.100,58081,53,17,1,63,,2021/03/28T13:23:58.365,0.000,2021/03/28T13:23:58.365,S0
192.168.0.10,194.168.4.100,58757,53,17,1,99,,2021/03/28T13:23:58.483,0.000,2021/03/28T13:23:58.483,S0
192.168.0.10,194.168.4.100,51802,53,17,1,59,,2021/03/28T13:23:58.694,0.000,2021/03/28T13:23:58.694,S0
192.168.0.10,194.168.4.100,55957,53,17,1,60,,2021/03/28T13:23:59.260,0.000,2021/03/28T13:23:59.260,S0
192.168.0.10,194.168.4.100,58703,53,17,1,64,,2021/03/28T13:24:00.786,0.000,2021/03/28T13:24:00.786,S0
192.168.0.10,224.0.0.252,49459,5355,17,2,100,,2021/03/28T13:24:06.678,0.413,2021/03/28T13:24:07.091,S0
192.168.0.10,224.0.0.252,60547,5355,17,2,100,,2021/03/28T13:24:06.681,0.427,2021/03/28T13:24:07.108,S0
192.168.0.10,194.168.4.100,59972,53,17,1,56,,2021/03/28T13:24:16.198,0.000,2021/03/28T13:24:16.198,S0
192.168.0.10,194.168.8.100,59972,53,17,1,56,,2021/03/28T13:24:16.223,0.000,2021/03/28T13:24:16.223,S0
192.168.0.10,194.168.4.100,49451,53,17,1,63,,2021/03/28T13:24:16.362,0.000,2021/03/28T13:24:16.362,S0
192.168.0.10,194.168.4.100,58890,53,17,1,73,,2021/03/28T13:24:45.398,0.000,2021/03/28T13:24:45.398,S0
192.168.0.10,194.168.4.100,55517,53,17,1,55,,2021/03/28T13:24:45.405,0.000,2021/03/28T13:24:45.405,S0
192.168.0.10,194.168.4.100,51901,53,17,1,56,,2021/03/28T13:24:45.538,0.000,2021/03/28T13:24:45.538,S0
192.168.0.10,216.58.198.164,51902,443,17,99,12572,,2021/03/28T13:24:45.925,8.211,2021/03/28T13:24:54.136,S0
192.168.0.10,194.168.4.100,49172,53,17,1,75,,2021/03/28T13:25:07.126,0.000,2021/03/28T13:25:07.126,S0
192.168.0.10,194.168.4.100,52458,53,17,1,73,,2021/03/28T13:25:17.788,0.000,2021/03/28T13:25:17.788,S0
192.168.0.10,194.168.4.100,64221,53,17,1,58,,2021/03/28T13:25:17.789,0.000,2021/03/28T13:25:17.789,S0
192.168.0.10,194.168.4.100,50794,53,17,1,60,,2021/03/28T13:25:17.790,0.000,2021/03/28T13:25:17.790,S0
192.168.0.10,194.168.4.100,53489,53,17,1,70,,2021/03/28T13:25:17.809,0.000,2021/03/28T13:25:17.809,S0
192.168.0.10,194.168.4.100,61251,53,17,1,57,,2021/03/28T13:25:17.816,0.000,2021/03/28T13:25:17.816,S0
192.168.0.10,239.255.255.250,56909,1900,17,4,804,,2021/03/28T13:25:23.698,3.011,2021/03/28T13:25:26.709,S0
192.168.0.10,216.58.198.164,56913,443,17,12,4422,,2021/03/28T13:25:53.229,0.986,2021/03/28T13:25:54.215,S0
192.168.0.10,194.168.4.100,63110,53,17,1,75,,2021/03/28T13:25:55.911,0.000,2021/03/28T13:25:55.911,S0
192.168.0.10,194.168.4.100,59971,53,17,1,66,,2021/03/28T13:26:46.497,0.000,2021/03/28T13:26:46.497,S0
192.168.0.10,194.168.4.100,59161,53,17,1,64,,2021/03/28T13:26:56.096,0.000,2021/03/28T13:26:56.096,S0
192.168.0.10,224.0.0.252,65127,5355,17,2,100,,2021/03/28T13:26:56.121,0.420,2021/03/28T13:26:56.541,S0
192.168.0.10,194.168.4.100,55562,53,17,1,58,,2021/03/28T13:27:04.797,0.000,2021/03/28T13:27:04.797,S0
192.168.0.10,194.168.4.100,62156,53,17,1,75,,2021/03/28T13:27:04.832,0.000,2021/03/28T13:27:04.832,S0
192.168.0.10,194.168.4.100,56193,53,17,1,63,,2021/03/28T13:27:07.059,0.000,2021/03/28T13:27:07.059,S0
192.168.0.10,194.168.4.100,50106,53,17,1,65,,2021/03/28T13:27:07.190,0.000,2021/03/28T13:27:07.190,S0
192.168.0.10,194.168.4.100,55307,53,17,1,99,,2021/03/28T13:27:07.371,0.000,2021/03/28T13:27:07.371,S0
192.168.0.10,194.168.4.100,63097,53,17,1,63,,2021/03/28T13:27:17.014,0.000,2021/03/28T13:27:17.014,S0
192.168.0.10,194.168.4.100,63816,53,17,1,63,,2021/03/28T13:27:17.566,0.000,2021/03/28T13:27:17.566,S0
192.168.0.10,239.255.255.250,63818,1900,17,4,804,,2021/03/28T13:27:23.701,3.005,2021/03/28T13:27:26.706,S0
192.168.0.10,194.168.4.100,62859,53,17,1,64,,2021/03/28T13:27:28.301,0.000,2021/03/28T13:27:28.301,S0
192.168.0.10,194.168.4.100,60048,53,17,1,61,,2021/03/28T13:27:44.251,0.000,2021/03/28T13:27:44.251,S0
192.168.0.10,216.58.212.206,60049,443,17,14,10060,,2021/03/28T13:27:44.267,0.222,2021/03/28T13:27:44.489,S0
192.168.0.10,194.168.4.100,49855,53,17,1,60,,2021/03/28T13:28:01.733,0.000,2021/03/28T13:28:01.733,S0
192.168.0.10,224.0.0.252,60080,5355,17,2,100,,2021/03/28T13:28:01.749,0.421,2021/03/28T13:28:02.170,S0
192.168.0.10,194.168.4.100,61292,53,17,1,72,,2021/03/28T13:28:39.677,0.000,2021/03/28T13:28:39.677,S0
192.168.0.10,194.168.4.100,56940,53,17,1,74,,2021/03/28T13:28:39.893,0.000,2021/03/28T13:28:39.893,S0
192.168.0.10,194.168.4.100,57810,53,17,1,63,,2021/03/28T13:28:40.041,0.000,2021/03/28T13:28:40.041,S0
192.168.0.10,194.168.4.100,59852,53,17,1,52,,2021/03/28T13:28:41.622,0.000,2021/03/28T13:28:41.622,S0
192.168.0.10,194.168.4.100,58595,53,17,1,66,,2021/03/28T13:28:41.710,0.000,2021/03/28T13:28:41.710,S0
192.168.0.10,194.168.4.100,52869,53,17,1,67,,2021/03/28T13:28:42.403,0.000,2021/03/28T13:28:42.403,S0
192.168.0.10,194.168.4.100,56628,53,17,1,67,,2021/03/28T13:28:42.550,0.000,2021/03/28T13:28:42.550,S0
192.168.0.10,224.0.0.252,65470,5355,17,2,100,,2021/03/28T13:28:47.803,0.411,2021/03/28T13:28:48.214,S0
192.168.0.10,194.168.4.100,57989,53,17,1,73,,2021/03/28T13:28:54.874,0.000,2021/03/28T13:28:54.874,S0
192.168.0.10,194.168.4.100,61105,53,17,1,55,,2021/03/28T13:28:54.874,0.000,2021/03/28T13:28:54.874,S0
192.168.0.10,194.168.4.100,49831,53,17,1,60,,2021/03/28T13:28:55.128,0.000,2021/03/28T13:28:55.128,S0
192.168.0.10,194.168.4.100,54991,53,17,1,60,,2021/03/28T13:28:57.221,0.000,2021/03/28T13:28:57.221,S0
192.168.0.10,194.168.4.100,51819,53,17,1,75,,2021/03/28T13:28:57.255,0.000,2021/03/28T13:28:57.255,S0
192.168.0.10,194.168.4.100,57303,53,17,1,70,,2021/03/28T13:28:58.829,0.000,2021/03/28T13:28:58.829,S0
192.168.0.10,194.168.4.100,53303,53,17,1,75,,2021/03/28T13:29:00.872,0.000,2021/03/28T13:29:00.872,S0
192.168.0.10,216.58.198.164,49832,443,17,128,17197,,2021/03/28T13:28:55.145,5.775,2021/03/28T13:29:00.920,S0
192.168.0.10,194.168.4.100,61893,53,17,1,64,,2021/03/28T13:29:01.001,0.000,2021/03/28T13:29:01.001,S0
192.168.0.10,194.168.4.100,57351,53,17,1,64,,2021/03/28T13:29:01.051,0.000,2021/03/28T13:29:01.051,S0
192.168.0.10,194.168.4.100,52571,53,17,1,64,,2021/03/28T13:29:03.484,0.000,2021/03/28T13:29:03.484,S0
192.168.0.10,194.168.4.100,56906,53,17,2,131,,2021/03/28T13:25:20.402,223.409,2021/03/28T13:29:03.811,S0
192.168.0.10,194.168.4.100,61917,53,17,1,57,,2021/03/28T13:29:13.598,0.000,2021/03/28T13:29:13.598,S0
192.168.0.10,194.168.4.100,56684,53,17,1,73,,2021/03/28T13:29:13.671,0.000,2021/03/28T13:29:13.671,S0
192.168.0.10,194.168.4.100,65097,53,17,1,58,,2021/03/28T13:29:13.672,0.000,2021/03/28T13:29:13.672,S0
192.168.0.10,194.168.4.100,59562,53,17,1,60,,2021/03/28T13:29:13.672,0.000,2021/03/28T13:29:13.672,S0
192.168.0.10,194.168.4.100,63405,53,17,1,70,,2021/03/28T13:29:13.697,0.000,2021/03/28T13:29:13.697,S0
192.168.0.10,194.168.4.100,62153,53,17,1,56,,2021/03/28T13:29:13.702,0.000,2021/03/28T13:29:13.702,S0
192.168.0.10,194.168.4.100,64915,53,17,1,57,,2021/03/28T13:29:13.704,0.000,2021/03/28T13:29:13.704,S0
192.168.0.10,194.168.4.100,64418,53,17,1,57,,2021/03/28T13:29:14.110,0.000,2021/03/28T13:29:14.110,S0
192.168.0.10,194.168.4.100,59913,53,17,1,75,,2021/03/28T13:29:15.650,0.000,2021/03/28T13:29:15.650,S0
192.168.0.10,194.168.4.100,57363,53,17,1,56,,2021/03/28T13:29:16.229,0.000,2021/03/28T13:29:16.229,S0
192.168.0.10,239.255.255.250,57466,1900,17,4,804,,2021/03/28T13:29:23.710,3.026,2021/03/28T13:29:26.736,S0
192.168.0.10,224.0.0.252,61388,5355,17,2,100,,2021/03/28T13:30:20.444,0.426,2021/03/28T13:30:20.870,S0
192.168.0.10,194.168.4.100,56388,53,17,1,77,,2021/03/28T13:30:21.224,0.000,2021/03/28T13:30:21.224,S0
192.168.0.10,224.0.0.252,54185,5355,17,2,100,,2021/03/28T13:30:22.130,0.412,2021/03/28T13:30:22.542,S0
192.168.0.10,194.168.4.100,55685,53,17,1,60,,2021/03/28T13:30:23.139,0.000,2021/03/28T13:30:23.139,S0
192.168.0.10,224.0.0.252,64596,5355,17,2,100,,2021/03/28T13:30:24.135,0.424,2021/03/28T13:30:24.559,S0
192.168.0.10,194.168.4.100,60024,53,17,1,64,,2021/03/28T13:30:24.578,0.000,2021/03/28T13:30:24.578,S0
192.168.0.10,194.168.8.100,60024,53,17,1,64,,2021/03/28T13:30:24.616,0.000,2021/03/28T13:30:24.616,S0
192.168.0.10,224.0.0.252,57648,5355,17,2,100,,2021/03/28T13:30:31.164,0.413,2021/03/28T13:30:31.577,S0
192.168.0.10,224.0.0.252,56405,5355,17,2,100,,2021/03/28T13:30:33.178,0.420,2021/03/28T13:30:33.598,S0
192.168.0.10,194.168.4.100,50421,53,17,1,60,,2021/03/28T13:31:01.488,0.000,2021/03/28T13:31:01.488,S0
192.168.0.10,194.168.4.100,62345,53,17,1,60,,2021/03/28T13:31:05.275,0.000,2021/03/28T13:31:05.275,S0
192.168.0.10,194.168.4.100,55803,53,17,1,75,,2021/03/28T13:31:05.307,0.000,2021/03/28T13:31:05.307,S0
192.168.0.10,194.168.4.100,53266,53,17,1,60,,2021/03/28T13:31:10.595,0.000,2021/03/28T13:31:10.595,S0
192.168.0.10,194.168.4.100,64662,53,17,1,60,,2021/03/28T13:31:10.613,0.000,2021/03/28T13:31:10.613,S0
192.168.0.10,194.168.4.100,63725,53,17,1,61,,2021/03/28T13:31:10.776,0.000,2021/03/28T13:31:10.776,S0
192.168.0.10,194.168.4.100,60700,53,17,1,61,,2021/03/28T13:31:10.776,0.000,2021/03/28T13:31:10.776,S0
192.168.0.10,194.168.4.100,50732,53,17,1,61,,2021/03/28T13:31:10.777,0.000,2021/03/28T13:31:10.777,S0
192.168.0.10,142.250.180.14,50734,443,17,7,3147,,2021/03/28T13:31:10.800,0.083,2021/03/28T13:31:10.883,S0
192.168.0.10,216.58.212.227,50733,443,17,7,3142,,2021/03/28T13:31:10.793,0.100,2021/03/28T13:31:10.893,S0
192.168.0.10,194.168.4.100,61345,53,17,1,61,,2021/03/28T13:31:11.215,0.000,2021/03/28T13:31:11.215,S0
192.168.0.10,194.168.4.100,52633,53,17,1,63,,2021/03/28T13:31:12.273,0.000,2021/03/28T13:31:12.273,S0
192.168.0.10,194.168.4.100,59519,53,17,1,63,,2021/03/28T13:31:12.315,0.000,2021/03/28T13:31:12.315,S0
192.168.0.10,194.168.4.100,49465,53,17,1,63,,2021/03/28T13:31:12.676,0.000,2021/03/28T13:31:12.676,S0
192.168.0.10,194.168.4.100,58905,53,17,1,62,,2021/03/28T13:31:12.753,0.000,2021/03/28T13:31:12.753,S0
192.168.0.10,194.168.4.100,60426,53,17,1,71,,2021/03/28T13:31:12.789,0.000,2021/03/28T13:31:12.789,S0
192.168.0.10,216.58.204.1,60427,443,17,14,4029,,2021/03/28T13:31:12.814,0.121,2021/03/28T13:31:12.935,S0
192.168.0.10,194.168.4.100,53687,53,17,1,64,,2021/03/28T13:31:13.707,0.000,2021/03/28T13:31:13.707,S0
192.168.0.10,239.255.255.250,53689,1900,17,4,804,,2021/03/28T13:31:23.722,3.015,2021/03/28T13:31:26.737,S0
192.168.0.10,194.168.4.100,58004,53,17,1,75,,2021/03/28T13:31:26.944,0.000,2021/03/28T13:31:26.944,S0
192.168.0.10,216.58.198.164,50422,443,17,133,17823,,2021/03/28T13:31:01.508,26.748,2021/03/28T13:31:28.256,S0
192.168.0.10,216.58.213.14,64663,443,17,26,5784,,2021/03/28T13:31:10.628,21.804,2021/03/28T13:31:32.432,S0
192.168.0.10,142.250.180.14,61346,443,17,11,6329,,2021/03/28T13:31:11.228,21.932,2021/03/28T13:31:33.160,S0
192.168.0.10,224.0.0.252,52482,5355,17,2,100,,2021/03/28T13:31:39.753,0.416,2021/03/28T13:31:40.169,S0
192.168.0.10,194.168.4.100,51450,53,17,1,56,,2021/03/28T13:32:24.796,0.000,2021/03/28T13:32:24.796,S0
192.168.0.10,224.0.0.252,54544,5355,17,2,100,,2021/03/28T13:32:54.234,0.416,2021/03/28T13:32:54.650,S0
192.168.0.10,224.0.0.252,64991,5355,17,2,100,,2021/03/28T13:32:54.457,0.411,2021/03/28T13:32:54.868,S0
192.168.0.10,194.168.4.100,63926,53,17,1,65,,2021/03/28T13:32:55.203,0.000,2021/03/28T13:32:55.203,S0
192.168.0.10,194.168.4.100,55820,53,17,1,65,,2021/03/28T13:32:56.071,0.000,2021/03/28T13:32:56.071,S0
192.168.0.10,224.0.0.252,58921,5355,17,2,100,,2021/03/28T13:32:56.245,0.412,2021/03/28T13:32:56.657,S0
192.168.0.10,194.168.4.100,64575,53,17,1,74,,2021/03/28T13:32:56.938,0.000,2021/03/28T13:32:56.938,S0
192.168.0.10,194.168.4.100,56323,53,17,1,74,,2021/03/28T13:32:57.418,0.000,2021/03/28T13:32:57.418,S0
192.168.0.10,194.168.4.100,57249,53,17,1,68,,2021/03/28T13:32:57.854,0.000,2021/03/28T13:32:57.854,S0
192.168.0.10,194.168.4.100,58051,53,17,1,65,,2021/03/28T13:32:58.453,0.000,2021/03/28T13:32:58.453,S0
192.168.0.10,194.168.4.100,54566,53,17,1,77,,2021/03/28T13:32:58.812,0.000,2021/03/28T13:32:58.812,S0
192.168.0.10,194.168.4.100,63317,53,17,1,54,,2021/03/28T13:33:03.071,0.000,2021/03/28T13:33:03.071,S0
192.168.0.10,224.0.0.252,55967,5355,17,2,100,,2021/03/28T13:33:03.242,0.412,2021/03/28T13:33:03.654,S0
192.168.0.10,224.0.0.252,59824,5355,17,2,100,,2021/03/28T13:33:03.487,0.420,2021/03/28T13:33:03.907,S0
192.168.0.10,224.0.0.252,56132,5355,17,2,100,,2021/03/28T13:33:05.283,0.425,2021/03/28T13:33:05.708,S0
192.168.0.10,194.168.4.100,63819,53,17,1,71,,2021/03/28T13:33:12.392,0.000,2021/03/28T13:33:12.392,S0
192.168.0.10,239.255.255.250,63821,1900,17,4,804,,2021/03/28T13:33:23.744,3.025,2021/03/28T13:33:26.769,S0
192.168.0.10,194.168.4.100,54103,53,17,1,52,,2021/03/28T13:33:41.652,0.000,2021/03/28T13:33:41.652,S0
192.168.0.10,194.168.4.100,55272,53,17,1,66,,2021/03/28T13:33:41.749,0.000,2021/03/28T13:33:41.749,S0
192.168.0.10,194.168.4.100,61487,53,17,1,71,,2021/03/28T13:33:43.158,0.000,2021/03/28T13:33:43.158,S0
192.168.0.10,224.0.0.252,58016,5355,17,2,100,,2021/03/28T13:34:28.225,0.418,2021/03/28T13:34:28.643,S0
192.168.0.10,239.255.255.250,63344,1900,17,4,804,,2021/03/28T13:35:23.742,3.018,2021/03/28T13:35:26.760,S0
192.168.0.10,194.168.4.100,64343,53,17,1,56,,2021/03/28T13:35:33.979,0.000,2021/03/28T13:35:33.979,S0
192.168.0.10,194.168.4.100,62153,53,17,1,56,,2021/03/28T13:36:00.239,0.000,2021/03/28T13:36:00.239,S0
192.168.0.10,194.168.4.100,63878,53,17,1,75,,2021/03/28T13:36:00.244,0.000,2021/03/28T13:36:00.244,S0
192.168.0.10,194.168.4.100,60891,53,17,1,75,,2021/03/28T13:36:00.950,0.000,2021/03/28T13:36:00.950,S0
192.168.0.10,194.168.4.100,62707,53,17,1,62,,2021/03/28T13:36:01.747,0.000,2021/03/28T13:36:01.747,S0
192.168.0.10,194.168.4.100,63088,53,17,1,56,,2021/03/28T13:36:12.409,0.000,2021/03/28T13:36:12.409,S0
192.168.0.10,194.168.4.100,64386,53,17,1,75,,2021/03/28T13:36:12.435,0.000,2021/03/28T13:36:12.435,S0
192.168.0.10,194.168.4.100,58791,53,17,1,75,,2021/03/28T13:36:30.682,0.000,2021/03/28T13:36:30.682,S0
192.168.0.10,194.168.4.100,65098,53,17,1,75,,2021/03/28T13:36:39.095,0.000,2021/03/28T13:36:39.095,S0
192.168.0.10,239.255.255.250,65109,1900,17,4,804,,2021/03/28T13:37:23.764,3.008,2021/03/28T13:37:26.772,S0
192.168.0.10,224.0.0.252,56906,5355,17,2,100,,2021/03/28T13:37:27.422,0.420,2021/03/28T13:37:27.842,S0
192.168.0.10,224.0.0.252,52460,5355,17,2,100,,2021/03/28T13:37:27.582,0.415,2021/03/28T13:37:27.997,S0
192.168.0.10,194.168.4.100,51508,53,17,1,63,,2021/03/28T13:37:28.729,0.000,2021/03/28T13:37:28.729,S0
192.168.0.10,194.168.4.100,56603,53,17,1,65,,2021/03/28T13:37:29.343,0.000,2021/03/28T13:37:29.343,S0
192.168.0.10,194.168.4.100,58166,53,17,1,74,,2021/03/28T13:37:29.712,0.000,2021/03/28T13:37:29.712,S0
192.168.0.10,224.0.0.252,60474,5355,17,2,100,,2021/03/28T13:37:29.424,0.419,2021/03/28T13:37:29.843,S0
192.168.0.10,194.168.4.100,50977,53,17,1,74,,2021/03/28T13:37:30.236,0.000,2021/03/28T13:37:30.236,S0
192.168.0.10,194.168.4.100,56157,53,17,1,74,,2021/03/28T13:37:30.730,0.000,2021/03/28T13:37:30.730,S0
192.168.0.10,194.168.4.100,51626,53,17,1,65,,2021/03/28T13:37:31.042,0.000,2021/03/28T13:37:31.042,S0
192.168.0.10,224.0.0.252,55613,5355,17,2,100,,2021/03/28T13:37:36.446,0.421,2021/03/28T13:37:36.867,S0
192.168.0.10,224.0.0.252,49870,5355,17,2,100,,2021/03/28T13:37:36.627,0.415,2021/03/28T13:37:37.042,S0
192.168.0.10,224.0.0.252,56580,5355,17,2,100,,2021/03/28T13:37:38.465,0.412,2021/03/28T13:37:38.877,S0
192.168.0.10,224.0.0.251,5353,5353,17,105,5893,,2021/03/28T13:21:37.436,962.040,2021/03/28T13:37:39.476,S0
192.168.0.10,194.168.4.100,51770,53,17,1,74,,2021/03/28T13:37:42.961,0.000,2021/03/28T13:37:42.961,S0
192.168.0.10,194.168.4.100,61785,53,17,1,71,,2021/03/28T13:37:45.200,0.000,2021/03/28T13:37:45.200,S0
192.168.0.10,194.168.4.100,60751,53,17,1,60,,2021/03/28T13:37:53.989,0.000,2021/03/28T13:37:53.989,S0
192.168.0.10,194.168.4.100,62807,53,17,1,71,,2021/03/28T13:38:22.702,0.000,2021/03/28T13:38:22.702,S0
192.168.0.10,194.168.4.100,55244,53,17,1,52,,2021/03/28T13:38:41.618,0.000,2021/03/28T13:38:41.618,S0
192.168.0.10,194.168.4.100,64301,53,17,1,66,,2021/03/28T13:38:41.734,0.000,2021/03/28T13:38:41.734,S0
192.168.0.10,194.168.4.100,57749,53,17,1,57,,2021/03/28T13:39:03.777,0.000,2021/03/28T13:39:03.777,S0
192.168.0.10,194.168.4.100,50139,53,17,1,60,,2021/03/28T13:39:04.013,0.000,2021/03/28T13:39:04.013,S0
192.168.0.10,194.168.4.100,58079,53,17,1,57,,2021/03/28T13:39:04.175,0.000,2021/03/28T13:39:04.175,S0
